strengthened	32
hanff	4
tavris	4
unissued	32
mental	32
oscher	4
fearsome	32
arguello	4
pre-game	32
would	102
packing	32
schoenberg	4
butler	12
considering	34
threshold	32
persuasion	4
lessons	32
cordis	14
unwind	32
evades	32
mascot	32
joked	32
telecom	14
french	14
thorns	4
pre-selected	32
constance	12
jackman	4
logical	32
pressing	32
competent	32
bluhm	12
scenario	32
sold	100
sprees	32
incredible	32
charities	32
rigorous	32
auto-receivables	64
regains	32
gradual	32
dark-skinned	32
consultations	32
endurance	32
s.a.y.	8
drug-delivery	32
japanese-style	4
platinum	34
insignificant	36
moderate-income	32
whatsoever	32
sweaty	32
interviewing	32
raged	4
myth	32
household	38
drawbacks	32
bluhdorn	4
twisted	32
nicotine-stained	32
conventions	32
shoots	32
place	36
data	46
pre-boesky	32
lenses	32
pre-reagan	32
unnamed	32
weaken	32
experience	32
dqu	8
weaker	32
kleinwort	6
interest-rate	32
horizon	32
sole	32
tweedledum	4
commuted	32
automatic-focus	32
tension	32
plows	32
climbed	36
poaching	32
disregard	32
ginger-haired	32
flimsy	34
moorman	8
acknowledging	40
aids-related	4
kremlins	32
invent	32
sleeping	36
koryagin	12
low-profile	32
niche	36
climber	32
moralists	32
mcqueen	12
efforts	102
ribs	32
overdraft	32
swenson	8
persistently	32
appointed	32
plasminogen	32
cato	4
harvey	12
imported	32
ammonium	32
constructive	32
coaxing	32
progresses	32
neurosurgical	32
birds	32
nazis	4
offspring	32
television	102
donoghue	4
weldon	8
cliche	32
documentation	32
points	32
dettmar	4
half-dozen	32
bor	8
prefers	32
underscores	32
tranquilizer	32
boy	32
proving	34
diplomacy	32
rollbacks	32
tomasson	12
bob	38
adult	32
bon	4
fuel	36
microchips	40
bragg	12
traditions	32
nigger	32
supplant	32
hope	36
hutton	14
probation	32
adaptation	32
sdi	4
co-produced	32
overreaction	32
gillis	4
friedman	12
archaeologists	32
quadrupled	40
gamble	36
intentional	32
enemy	36
where	38
evenly	32
emotionally	32
paltry	32
experimenting	32
notification	32
recapture	32
underscored	32
milling	36
wanb	8
finch	4
tuesday	4
wang	14
efac	4
anti-consumer	32
ryan	4
forbes	12
subpeona	32
banana-republic	32
want	36
lacroix	12
skeptical	32
weather	32
single-a-1	32
probable	32
single-a-3	32
generously	32
exclusive	32
striving	32
variously	32
practically	32
hunters	36
tire-worker	32
aerospace	108
passengers	32
impression	32
spate	32
learns	32
industrialized	32
viruses	32
juvenile	36
tien	4
four-year	32
holyoke	4
mexicans	6
frydenlund	12
co-founder	32
payment	36
weapon	32
fairer	32
boomlet	32
top-grade	32
currency-stabilization	32
amendment	36
number-crunching	32
direct-sales	32
sketch	32
newspaper	32
pricked	32
culbro	4
hands	32
been	36
volatile	32
solvents	32
refute	32
incensed	32
handy	40
giving	40
rate	108
remove	32
simple	96
valid	32
compensation	32
simply	32
usual	36
funeral	36
backer	32
carving	32
ambient	4
costumes	32
war-vintage	4
write-in	32
redemptions	4
fared	32
yugoslavia	4
geographic	32
chance	32
gamse	4
tabor	12
self-evaluation	32
double-a	32
webb	12
microchip	32
spinach	32
tdy	12
displays	32
reelection	32
items	32
resurgence	32
shielding	32
charity-ball	32
rubric	32
meanwhile	46
installment	32
rhi	4
dls	8
nasty	34
mx	4
singing	36
prostitution	32
clarity	32
loan	100
ml	8
mecca	32
close-knit	32
pecora	4
u.s.-canadian	4
luv	8
bioscience	36
accepting	32
load	46
vast	32
delfzijl	4
frx	4
mug	32
construction	44
restricted	32
carlucci	4
reduce	36
epton	4
remark	32
peggy	4
graphics	36
instance	32
clemenza	4
echoed	32
non-ibm	32
hospitalization	32
boogie	32
cowbells	32
requirement	36
jeff	6
roadways	32
coca-cola	14
mishima	4
men	36
graphic	6
spoiler	32
enteprises	4
m2	4
m3	6
m1	4
m.	12
short-term	38
debt-backed	32
ludcke	8
gypsum	36
manna	32
admiral	36
perform	32
blundered	32
fillings	32
songs	32
dosage	32
associated	38
nashville	14
truckloads	32
wound	32
reorganized	96
ohio	4
ranches	32
sends	32
hanging	34
europe	14
reading	38
alden	12
conventional-mortgage	32
profound	32
success	32
medium-duty	32
parts	100
thoughout	32
periodic	32
five-country	32
something-for-everyone	32
salvaging	32
sumo	4
scrambling	32
gleam	32
long-distance	98
resembles	32
vandenburg	4
unsolicited	32
seafood	32
envelopes	32
color	36
contraceptive	32
respond	32
anyhow	32
sings	32
ampersand	4
extinguishment	32
farm	46
imperial	36
salad	32
terrace	4
fare	32
prides	32
russell	6
farming	32
ahe	12
memorably	32
accuses	32
howes	4
monitor	36
brazil	14
flamingo	4
cyprus	14
artillery	32
waited	32
memorable	32
reed	12
surmises	32
operational	32
architectures	32
pr	4
accused	32
contrary	32
shave	32
no-tax	32
replaced	32
annually	34
swing	40
r.i.	4
private-ownership	32
toughen	36
celanese	4
schlender	8
blends	32
tougher	32
unaffiliated	32
vira	4
claudio	4
expansion	32
alma	36
cyclops	14
moore	12
saxton	12
anna	4
revolving	32
hostage	32
fringe	32
exacerbate	32
specialists	32
yellows	32
watches	32
capitalized	32
greeted	32
stands	32
pettee	12
signed	96
longer	36
el-barajneh	32
habits	32
socialists	4
misused	32
smuggled	32
dreamed	32
reptiles	32
appointees	32
watched	32
mollusks	32
reducing	36
supervise	32
disrupting	32
tax-favored	32
ireland	14
liabilities	32
oskar	4
amenities	32
afternoons	32
beginners	4
fail	36
box-office	32
unambiguous	32
wounded	32
comptroller	44
trays	32
lingus	4
scrutinizes	32
below	36
incompetent	32
yells	32
mhp	8
isbell	4
hardgoods	4
interprets	32
caught	32
attractively	32
accosted	32
insisted	32
mhc	12
wolverine	4
trailing	32
outpaced	32
coursed	32
forming	32
inability	32
vergennes	4
suzdal	4
miami	14
steady	32
compromising	32
shore-grown	32
sullivan	12
chemical-physics	32
ethnicity	32
boardroom	4
hull	32
standard	46
predicted	32
well-informed	32
rivals	36
stutters	32
choreography	32
income	36
parks	32
gerlach	8
oslo	10
agriculture	36
fairfield	12
telex	32
premium	32
infringed	32
franchised	32
life-insurance	32
espionage	32
bur	8
belgian	4
contending	32
heinike	4
sharky	32
bellwether	96
fining	32
violate	32
ambiguities	32
deflator	32
paragraphing	4
forgiven	32
schrader	12
amazement	32
p.	4
eugenia	4
ltv	4
particularly	34
industrial-systems	32
film-making	32
recoup	32
embarrass	32
semester	32
dramatized	32
co-managing	32
imports	102
shine	32
swung	40
so-called	32
pre-recorded	32
infected	32
icx	8
icy	32
laundering	32
supply-side	32
bailing	32
scrutinize	36
transmission	32
leisure	40
dramatizes	32
bay-based	4
camouflage	32
icn	14
upon	32
previous	34
truth	32
bearish	32
off	36
pianist	2
swallow	32
plenty	32
leaked	32
campus	36
remaining	32
hype	32
delayed	32
lt.	4
grousing	32
hunter	36
write-downs	32
nano	4
processor	32
sedona	4
opportunities	32
neared	32
frontrunners	32
wrath	32
laurie	4
poison-pill	32
commandos	32
duthie	4
drug-industry	32
engine	36
conversion	32
bargain-hunting	32
strained	32
dependency	32
sun-baked	32
boczek	4
promote	36
little	46
juan	4
berrill	4
home-dish	32
ruled	32
policies	36
deadpan	32
inflicted	32
affable	32
carlough	8
ruler	32
rules	36
seventh	34
melt-through	32
tapping	32
aircruisers	6
gulf	46
borrowing	32
stings	32
schuster	4
protection	36
prime-3	4
prime-1	4
refinanced	32
insulated	32
kneale	4
those	46
family-life	32
conversation	32
aesthetic	32
weaver	12
ah	2
personal	32
decorated	32
boys	32
sleep	36
rustler	4
grace	46
reneged	32
abalone-lover	32
broker-adviser	32
strengths	32
halls	32
re-elected	32
plaintiffs	32
discretionary	32
vfc	8
substantive	32
decentralize	32
australasia	4
pen	32
periods	32
aspect	32
granting	32
ride	36
bury	32
polish	36
imminent	32
incredulous	32
cooperate	32
trust	100
pep	40
statistics	44
w.va.	4
danvers	4
feasible	32
refining	32
odor	32
rats	32
frost	32
securties	4
f-20	4
frost-retarding	32
kamin	4
deeds	32
charles	14
japan	14
classic	36
dissident	32
pre-approved	32
guarantee	32
airline	40
disproportionately	32
loves	32
playing	40
losing	32
food-processing	32
live	38
sustain	32
incessant	32
backup	32
visiting	32
theme	36
exempts	32
incontrovertible	32
transworld	6
wps	8
filling	96
prudent	32
abandoning	32
implications	32
shackled	32
loophole	32
treading	32
innkeeper	32
fig	32
victimized	32
entrenched	32
helicopter	32
staunchly	32
cujo	4
fin	4
jog	32
camouflaging	32
fit	32
venal	32
abound	36
ocean	40
confidence	36
fis	8
fir	36
complex	36
space-launch	32
wants	96
pastore	4
fix	32
movies	108
little-known	32
cheap-labor	32
cbot	12
fourth-quarter	110
litigation	32
refreshing	32
relman	12
up&l	6
year-round	32
austin	6
suitcase	32
mideast	4
cboe	12
chips	100
dioxide	32
u.s.-italian	4
treated	32
stringers	32
funneled	32
bestowal	32
dreams	36
circulated	32
recalculated	32
privy	32
easier-to-use	32
mid-teens	32
oncor	2
theoretical	32
translates	32
acceleration	40
centre	4
enchant	32
margin	32
much	102
academicians	32
medicine	36
challenge	32
react	36
housing-finance	32
admit	36
appearances	32
rebuttal	32
shaib	4
distortions	32
bombed	32
riled	32
volume	46
great	46
alienating	32
interest-only	32
tightly	32
territory	32
mirror	36
chart	32
standards	36
toughened	4
hell	36
objective	32
motorist	32
natchez	4
intemperate	32
advising	32
held	44
udf	4
brewers	32
redress	32
ticketed	32
reverses	32
coloreds	32
two	110
tremendously	32
help	36
fargo	4
journal/europe	4
lemon	32
ingersoll	4
fledgling	32
substances	32
boveri	4
rebels	36
antics	32
tfb	8
big-time	32
lovastatin	34
halcion	4
swell	32
competence	32
bashful	32
bromberg	12
upturn	32
abreast	40
budweiser	4
t.pwf	4
afflicted	32
reached	38
someday	32
delaying	32
trusts	32
influenced	32
overdrafts	32
citizen	36
directors	110
squish	32
magic	36
large-screen	32
eased	34
reads	32
indeed	42
middlemen	32
insider	46
generate	32
listened	32
disposed	32
determination	32
arentsen	8
express-parcel	32
save	36
builder	32
wyden	4
guns	32
helpless	32
campeau	4
gunn	12
settlements	36
portions	36
midst	36
seemed	32
all-natural	32
recruiter	32
monoclonal	32
marketplace	32
telegram	32
raking	32
czyrek	12
columbia-based	4
rejects	36
workman	36
three-hour	32
due	108
fine	38
stacks	32
sentimental	32
ala.-based	4
dun	12
softwood	96
grisdela	8
bowl	4
pga	8
consumers	38
elders	36
legislators	32
freezing	32
walter	14
steam	32
pgn	8
housing	102
baby-boom	32
calamari	32
refuted	32
financing	44
reimbursement	32
odds-makers	32
steak	4
deleted	32
d	44
quickie	32
langdon	4
fierce	32
enhanced	32
takeover-trading	32
population	100
unabashedly	32
supplement	32
levin	14
marketer	32
intimately	32
equally	34
digger	4
disadvantage	32
monica	4
jacqmin	8
peterson	4
jean-pierre	4
warplanes	32
broad-based	32
burdines	4
t.pow	12
starts	36
lyric	32
corn	36
weekday	32
injected	32
three-cent	32
lifting	34
suit	44
dependence	96
core	32
processed	32
hauck	4
j.p.	14
machine-tool	32
critic	32
lingo	32
paths	32
slots	32
high-level	32
dank	32
molecule	32
steel-production	32
vowing	32
passenger	32
corp	4
indexed	32
painful	34
carey	4
cause	32
carew	8
did	38
weinberg	8
reorganizations	32
r.k.	4
across	36
indexes	36
helping	32
mcgraw-edison	4
fifth	38
snowstorm	32
cared	32
isgur	4
jersey	4
rohstoff	4
kills	32
ferns	32
well-managed	32
watson	12
streeter	4
floury	32
medicines	32
renovation	32
scores	38
scorer	32
substitute	32
tomatoes	32
alicia	4
monarch	14
convincing	32
municipalities	32
movie	36
scored	32
seattle	12
temper	32
result	32
corrugated	32
creep	32
creer	4
lens	32
enhances	36
biotechnology	36
occupied	34
ordinance	32
cqx	4
stint	32
doubted	32
ramshackle	32
delicately	32
non-family	32
energy	46
urgently	32
dutton	12
archly	32
creek	4
goose	32
defections	32
improves	32
backlash	32
stanton	4
splashy	32
specimens	32
texcel	10
auto	102
tendency	32
scripting	32
in-state	32
polystyrene	32
arc	8
rte	10
relocate	32
employees	38
blue-eyed	32
improved	32
eyeing	32
reviving	32
one-quarter	32
entregrowth	6
deteriorate	32
mastermind	32
narration	32
ranging	32
flooding	32
reappeared	32
malfitano	12
forsythe	12
swirly	32
accordance	32
maladies	32
whr	8
share-trading	32
mature	32
first-ever	32
up-and-coming	32
specialization	32
senate	14
pretty	32
electric	110
programs	36
solids	32
fined	32
angolan	6
showed	36
ramada	12
unseated	32
yen-dollar	32
constituencies	32
frontier	36
counts	96
applause	32
watch	38
straits	4
thou	4
bare	2
fines	32
syntech	14
introduction	38
ceiling	36
oreffice	8
rye	4
light-years	32
westin	6
ovens	32
shares	46
giveaway	32
laura	4
large-denomination	32
small-time	32
provisional	32
copyrights	32
individuals	34
vs.	32
toes	32
safe	32
shared	32
congregations	32
rubel	8
discourage	32
peking	8
fiefdom	32
diversifications	32
unraveling	32
luxury	32
retrench	32
aircraft	100
bistro	32
rubes	4
search	44
dive	32
mercurial	32
endorsing	32
scotland	4
wrested	32
madonna-meets-the-duchess-of-windsor	4
lachenbruch	4
judd	4
problems	40
hynes	12
eurodollar	14
vortmann	8
x-%chg	32
retooled	32
tinged	32
illegality	32
redesignation	32
polaroid	14
soul	32
refusal	32
silently	32
motivated	32
tailored	32
arrives	32
herwitz	4
sour	32
dimensionless	32
soup	36
aaron	4
muller	12
hear	32
post-it	4
lawmakers	34
dense	32
basing	36
truck-assembly	32
daisy	4
boldly	32
delays	40
termed	32
brokerage	98
christian	4
controversies	32
comic	32
kuan	4
usair	14
cline	8
crankshaft	32
shamrock	14
compensate	32
salamon	4
minicomputers	32
contradictory	32
shedding	32
provincial	32
lear-siegler	4
cooker	32
handkerchief	32
rel	12
located	32
explain	32
genenchem	4
controllers	32
reactivated	32
boards	32
untraveled	32
devastating	32
renamed	32
microscopic	32
swedish	14
cheese	32
newsman	32
inexpensive	32
rescue	32
royce	4
seidman	12
pathology	32
mechanicsburg	8
torrid	32
inescapable	32
northeast	36
shattered	32
emerson	14
honeywell	6
assure	32
anglican	4
springfield	4
panasonic	4
chamberlain	12
midcon	4
friend	32
less-powerful	32
appraisal	36
void	32
strides	32
large	36
fruits	32
holiday-shortened	32
non-voting	32
overheated	32
ricupero	4
emporia	12
unfriendly	40
advances	38
estimates	96
breaded	32
seattle-based	4
fugitive	32
estimated	34
advanced	46
furthering	32
wellington	8
litan	8
captured	32
educators	32
hydraulic	32
countries	36
westinghouse	4
manages	32
manager	96
genicom	6
detectors	32
needn	32
environments	32
formula	32
inspectors	32
replenished	4
tiaa-cref	4
diminutive	32
element	32
midday	32
contractor	32
fantastic	32
public-works	32
negotiator	32
preface	32
throes	32
marines	4
privatization	32
salute	32
rodeo	36
james	14
associations	32
spielberg	12
limbo	32
exercising	32
chalmers	4
hollis	8
placement	36
appeasing	32
smiths	4
fanfare	32
wry	32
roosevelt	4
butcher	36
punjab	4
iroquois	4
billy	4
humphrey	4
foolproof	32
incorrect	32
gadhafi	12
mess	32
housewife	32
income-producing	32
language	32
textron	10
newly	32
pervading	32
toiling	32
westamerica	14
post	36
pair	32
kwon	8
disagreeable	32
subsides	32
gangster	32
foreseeable	32
exiting	32
hides	32
scrupulous	32
myself	32
pose	36
spook	32
delicacy	32
toxic-waste	32
graceful	32
oversaw	32
pasadena	12
phenomenal	32
satirist	32
gallery	36
erase	32
parent	100
morella	4
liquidation	32
severance	32
casually	32
conduits	32
shortening	32
fallacies	32
practices	36
filming	32
lady	36
tags	32
dictatorial	32
breakers	32
calif.	4
dubroc	4
sponsor	32
tunnel	32
occurring	32
afterward	32
verdict	32
breakfast	36
damages	32
danse	32
tenancy	32
positioned	32
massaged	32
course	32
who	108
fortress	32
content	32
adamant	32
constituting	32
yuppie	36
industrial-talc	32
erich	8
enforces	32
practicing	32
bookkeeping	32
fired	32
overcall	32
commissars	32
fraudulent	32
goal	36
loynd	8
unit-trust	32
supervisor	32
striking	34
variation	32
goat	32
macedo	4
enforced	32
promised	32
symbols	32
defuse	32
psychiatrists	32
courier-journal	8
therapy	32
sandwich	32
schwartz	4
hinton	4
guyford	8
ian	4
suffering	32
wrongful-discharge	32
hubs	32
redoute	4
contingency	32
presidente	4
calculated	32
thin	32
chiles	12
semiconductor-manufacturing	32
sick	12
bucks	32
this	110
wrongdoers	32
wilfred	4
bulging	32
glasnost	2
baritone	32
hoover-dempsey	4
emergence	32
responses	32
baltimore-washington	8
flag	32
recommendations	32
institutional	102
fca	4
union-busting	32
fires	64
schroder	4
crazy	38
rudin	4
cologne	4
flak	32
mom-and-pop	32
getting	38
flat	36
provoking	32
barring	36
craze	32
intuitively	32
optional	32
crickets	32
target-company	32
establishes	32
defrauded	32
transaction	36
threatening	32
feeling	32
blossoms	32
southwestern	32
unjustified	32
freeman	12
alexandria	4
beginnings	32
polonsky	4
affiliate	32
nonpublic	32
unlikely	32
cherry	8
kotlowitz	4
flamboyant	32
scoring	32
passages	32
all-knowing	32
t.fcy	4
protests	32
ashore	32
loewi	4
character	32
neutralist	32
silversmiths	32
impedes	32
chillicothe	4
wage-price	32
bovine	32
pa.	4
chromed	32
plus	36
insurer	36
ambiguous	32
non-financial	32
maybe	38
turnout	34
delta	14
joints	32
muscle	32
sure-fire	32
blunt	36
nursery	4
air-cargo	32
spoiling	32
taxpayers	36
lt	8
overregulation	32
trident	4
bright	32
drastic	32
usable	32
hazardous	32
atico	14
begin	96
chaotic	32
le	34
different	40
specially	32
multibillion-dollar	32
deregulating	36
steering	32
provider	32
lo	32
abbreviation	32
waste-water	32
staley	8
oiler	32
pac	4
prodigious	32
mammoth	36
kaplan	12
assisting	32
horse-racing	32
doldrums	36
dicey	32
theory	32
car-assembly	96
big-college	32
pat	4
pas	4
par	32
funny	32
pap	4
question	32
cook	4
pleasurable	32
pay	36
supermerchant	32
dissemination	32
thrilled	32
poland	6
trading	46
misunderstood	4
coupled	42
generators	36
ambulatory	32
currency-exchange	32
thriller	32
vegetable	32
now-dormant	32
merchant-banking	32
various	34
eye	32
lawsuits	38
seneca	4
superannuation	4
purposes	32
reimposition	32
unleashing	32
bodies	32
rouged	32
f-100	4
grieux	4
deliberate	32
passing	32
quirky	32
looming	32
baldrige	4
drums	32
meritless	32
cnn	4
compulsory	32
collectively	32
falconbridge	4
runoff	32
yelled	32
hormone-treated	32
bros	4
lindley	4
laureate	32
victory	32
checking	32
match	32
action-forcing	32
well-capitalized	32
recent	42
sanford	12
arrested	38
hand-wringing	32
burry	8
frantic	32
residents	32
fun	36
pared	4
residential	34
neronian	4
rko	4
capture	32
deadlines	32
clients	36
fourteen	2
testified	32
redeem	36
pre-trial	32
hunt	44
have	100
simultaneously	32
testifies	32
baked	32
sagging	32
iraqis	4
one-cent-a-share	32
prevost	4
deux	4
mestizo	32
rail-car	32
rican	4
breasts	32
abington	4
outdo	32
generals	32
staffer	32
sumitomo	4
savvy	32
still	42
gracefully	32
contributing	34
rather	38
negatives	32
rewritten	32
public-sector	32
agency	46
nicest	32
players	36
wabc-tv	4
inconclusive	32
expected	36
oresman	8
obliquely	32
innovation	32
csx	14
northrup	4
getty	12
calny	14
dryden	8
stimulants	32
purcell	4
near-infrared-spectroscopy	32
brings	32
descendant	32
rifadin	4
forth	32
treats	32
f.j.	4
dirks	4
cen	8
treaty	36
weekly-average	32
roughly	32
demonstration	32
expense-reduction	32
mcgaw	4
montera	4
maneuver	32
rethink	32
malted	32
overshot	32
mulroney	12
prolong	32
educate	32
wars	36
realities	32
entrance	32
discoloring	32
wary	40
of	126
mcgegan	4
enlightened	32
ward	44
water	36
research	102
clemens	8
hedging	32
warm	32
warn	32
montero	4
home-mortgage	32
contracted	40
baer	4
mamelodi	4
reproductive	32
pastel	32
males	32
pledging	8
asian-based	4
descending	32
entrepeneurial	32
walker	4
poindexter	12
computer	38
on	110
zealously	32
portion	32
seized	32
plastic	32
nashua	12
indisputable	32
uncomfortably	32
coordinated	32
promotes	32
promoter	32
soldering	36
exceptional	32
sell	36
scrawled	32
uncomfortable	32
michael	14
stockyards	4
gorki	4
confections	32
keynes	8
attack	40
attach	32
sgic	4
intentionally	32
alexanders	4
prohibited	32
plunges	4
ashton	4
bridesmaid	32
under	110
constructed	32
fire	36
suspense	32
pool	32
nabisco	4
useful	32
plunged	36
involving	44
atlanta	14
belding	4
tact	32
review	44
lessened	32
chases	32
rosenfeld	4
proliferating	32
tent-meeting	32
establishments	32
response	32
went	96
discotheques	32
vehicle-leasing	40
private	34
skimp	32
preventive	36
flurry	32
floyd	6
sir	46
chased	32
cruise	36
distributing	32
wyomissing	8
change	36
wallace	12
convertibles	4
educational	36
yacht	4
six-to	32
sayad	4
arnold	14
publicizing	32
weathered	32
levittowns	4
swamp	32
practical	32
customer	32
tortuously	32
crematories	32
julius	6
anthropologists	32
reagan-proposed	4
downsizing	32
less-upholstered	32
disgrace	40
arrival	32
nonferrous	32
public-broadcasting	32
speak	32
tripled	32
contemporary	32
dilute	32
genres	32
maintains	36
spear	32
theatricality	32
thicker	32
distinguish	32
vow	32
spoke	32
seems	32
ky.-based	4
once-thriving	32
economists	46
independent	34
employee-benefits	32
curacao-registered	4
buchanan	12
ailing	36
ef-18a	4
payoffs	32
closet	32
washington	14
lipman	4
filthy	4
fine-tuned	32
tomihiro	4
aryan	4
kong-based	4
representative	36
dubbed	32
upham	4
missions	32
execute	32
leakage	32
neighbor	32
renters	32
discriminatory	32
general-purpose	32
atlasair	4
pharmacy	4
nine	38
smoke	32
colony	32
nassau	4
controversial	32
external	32
